experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
remote_server_final_test,6.0,2,90,364.2212833859958,False,True,False,1
remote_server_final_test,6.0,2,95,401.69491425913276,False,True,False,1
remote_server_final_test,6.0,2,99,418.49116260244045,False,True,False,1
remote_server_final_test,6.0,3,50,328.28547951066867,True,True,True,0
remote_server_final_test,6.0,3,70,334.8900836077519,True,True,True,0
remote_server_final_test,6.0,3,80,341.77220002748066,True,True,True,0
remote_server_final_test,6.0,3,90,364.2212833859958,True,True,True,0
remote_server_final_test,6.0,3,95,401.69491425913276,False,False,False,3
remote_server_final_test,6.0,3,99,418.49116260244045,False,False,False,3
remote_server_final_test,6.0,4,50,328.28547951066867,True,False,False,2
